remittance_id,customer_id,transfer_date,destination_country,transfer_amount,exchange_rate,transfer_fee,transfer_status,channel
REM0005244,CUST00352,2026-03-13,Sri Lanka,7634.67,50.355127,37.42,Completed,Mobile App
REM0005245,CUST00502,2025-06-18,India,7888.05,16.626916,67.33,Completed,Partner
REM0005246,CUST00889,2024-01-05,Sri Lanka,1031.92,24.356155,41.51,Completed,Partner
REM0005247,CUST00288,2025-06-20,Sri Lanka,425.55,16.141445,69.25,Completed,Mobile App
REM0005248,CUST00731,2025-09-29,Pakistan,4751.37,56.380425,28.04,Completed,Partner
REM0005249,CUST00472,2024-02-25,Philippines,1433.28,12.134369,39.29,Failed,Partner
REM0005250,CUST00479,2024-12-06,India,1545.49,71.533754,24.85,Completed,Partner
REM0005251,CUST00437,2026-05-14,Bangladesh,2522.66,80.879471,59.36,Completed,Mobile App
REM0005252,CUST00025,2025-03-23,Philippines,1562.95,19.962772,16.75,Completed,Branch
REM0005253,CUST00938,2026-04-30,Sri Lanka,3169.3,20.989403,68.34,Completed,Partner
REM0005254,CUST00456,2024-03-11,Nepal,7459.88,25.436263,30.95,Completed,Partner
REM0005255,CUST00147,2024-07-10,Pakistan,6089.1,32.762288,58.83,Completed,Mobile App
REM0005256,CUST00810,2026-03-05,Pakistan,1869.38,29.57949,38.2,Completed,Mobile App
REM0005257,CUST00284,2024-07-24,Bangladesh,1259.26,84.046562,46.46,Failed,Partner
REM0005258,CUST00008,2024-09-29,Pakistan,6715.49,4.721286,51.92,Failed,Branch
REM0005259,CUST00759,2024-02-24,Sri Lanka,6876.45,11.025689,68.84,Completed,Mobile App
REM0005260,CUST00481,2026-10-31,India,3507.55,0.564114,6.79,Completed,Partner
REM0005261,CUST00245,2025-02-05,India,1918.98,78.90319,58.4,Completed,Partner
REM0005262,CUST00852,2026-07-26,Pakistan,3472.07,23.455364,19.99,Completed,Branch
REM0005263,CUST00356,2024-07-08,Nepal,3873.39,16.041977,18.67,Completed,Partner
REM0005264,CUST00870,2026-07-09,India,5609.49,11.950696,69.03,Completed,Mobile App
REM0005265,CUST00071,2024-03-23,Egypt,6643.49,75.188044,24.22,Completed,Mobile App
REM0005266,CUST00554,2025-01-29,Pakistan,6854.14,3.068689,52.07,Completed,Mobile App
REM0005267,CUST00447,2024-01-20,Nepal,2510.89,1.385352,11.0,Completed,Partner
REM0005268,CUST00293,2026-06-26,Jordan,2794.89,17.048072,7.35,Completed,Partner
REM0005269,CUST00344,2025-04-12,Jordan,4619.55,72.170695,49.76,Completed,Branch
REM0005270,CUST00107,2024-05-27,Egypt,4533.05,42.459332,6.51,Failed,Partner
REM0005271,CUST00790,2026-09-20,Egypt,3654.11,68.906163,21.07,Completed,Branch
REM0005272,CUST00312,2026-07-12,Nepal,5111.11,49.052028,7.75,Completed,Mobile App
REM0005273,CUST00073,2025-03-25,Jordan,4005.77,62.196425,18.72,Completed,Partner
REM0005274,CUST00566,2026-05-31,Jordan,1900.28,15.110304,9.2,Completed,Mobile App
REM0005275,CUST00337,2025-12-22,India,7387.24,82.966602,28.52,Completed,Branch
REM0005276,CUST00587,2024-11-13,Jordan,4432.67,66.309322,49.61,Completed,Branch
REM0005277,CUST00748,2025-09-20,Sri Lanka,1500.59,76.148966,54.25,Completed,Mobile App
REM0005278,CUST00829,2024-11-08,Sri Lanka,5324.9,51.890944,48.43,Completed,Partner
REM0005279,CUST00065,2024-09-12,Pakistan,3783.19,45.072416,74.15,Completed,Partner
REM0005280,CUST00079,2025-06-08,Nepal,7269.45,7.764311,38.75,Completed,Mobile App
REM0005281,CUST00582,2025-02-03,Bangladesh,2959.39,13.653249,72.13,Completed,Mobile App
REM0005282,CUST00072,2026-03-21,Egypt,5287.56,65.14971,49.46,Completed,Branch
REM0005283,CUST00780,2024-10-30,Bangladesh,1327.25,43.012051,38.01,Completed,Mobile App
REM0005284,CUST00728,2024-02-20,Nepal,4843.21,82.856464,65.4,Completed,Partner
REM0005285,CUST00834,2024-12-04,Jordan,221.62,43.919846,27.32,Completed,Partner
REM0005286,CUST00795,2026-02-17,Pakistan,936.77,33.982235,36.4,Completed,Mobile App
REM0005287,CUST00127,2026-12-02,Sri Lanka,5021.59,79.458301,74.51,Completed,Mobile App
REM0005288,CUST00274,2025-03-01,Philippines,3326.21,11.069722,69.31,Completed,Partner
REM0005289,CUST00261,2024-05-04,Philippines,7243.77,53.358323,13.13,Completed,Mobile App
REM0005290,CUST00897,2025-11-06,Nepal,7983.48,41.345032,17.33,Completed,Mobile App
REM0005291,CUST00202,2026-03-12,Nepal,4156.49,29.870425,11.93,Completed,Mobile App
REM0005292,CUST00127,2025-06-21,Philippines,261.77,40.016215,43.96,Completed,Partner
REM0005293,CUST00498,2026-05-05,Pakistan,4931.07,41.866619,52.71,Failed,Mobile App
REM0005294,CUST00834,2024-04-20,Sri Lanka,4433.28,81.155703,47.44,Completed,Partner
REM0005295,CUST00340,2024-01-01,Philippines,5170.89,28.899711,8.16,Completed,Mobile App
REM0005296,CUST00736,2024-02-26,Jordan,7029.27,7.044538,35.66,Completed,Mobile App
REM0005297,CUST00112,2024-11-09,Sri Lanka,6287.16,63.813687,40.83,Completed,Mobile App
REM0005298,CUST00293,2024-10-30,Bangladesh,5444.92,77.317896,72.16,Completed,Partner
REM0005299,CUST00451,2024-03-13,Jordan,936.16,17.23376,38.92,Completed,Partner
REM0005300,CUST00973,2026-09-23,Jordan,3519.06,78.056496,64.81,Failed,Mobile App
REM0005301,CUST00494,2024-06-01,Jordan,4061.31,45.28841,40.7,Pending,Mobile App
REM0005302,CUST00970,2025-08-17,Bangladesh,7658.77,37.433669,66.97,Completed,Partner
REM0005303,CUST00616,2025-07-15,Jordan,7237.37,56.403993,30.55,Completed,Partner
REM0005304,CUST00260,2024-01-22,Bangladesh,4664.73,13.902781,19.54,Completed,Branch
REM0005305,CUST00327,2025-07-21,Philippines,4861.53,11.107762,23.74,Pending,Mobile App
REM0005306,CUST00795,2024-06-20,Bangladesh,7927.09,83.468267,8.39,Completed,Mobile App
REM0005307,CUST00804,2025-02-26,India,6542.42,42.53258,62.42,Completed,Branch
REM0005308,CUST00427,2025-01-29,Bangladesh,3966.24,62.69714,10.82,Completed,Branch
REM0005309,CUST00663,2024-09-30,Jordan,4501.59,31.003206,42.65,Completed,Mobile App
REM0005310,CUST00923,2025-08-13,Egypt,6758.93,55.363188,24.26,Failed,Mobile App
REM0005311,CUST00896,2024-05-27,India,7461.92,50.421779,5.73,Completed,Branch
REM0005312,CUST00248,2024-12-30,Jordan,6694.14,13.709299,28.61,Completed,Partner
REM0005313,CUST00769,2024-12-04,India,7476.87,47.765272,61.01,Completed,Partner
REM0005314,CUST00389,2024-01-05,Sri Lanka,4199.47,74.914615,30.18,Completed,Mobile App
REM0005315,CUST00017,2024-05-19,Nepal,7619.95,79.737489,29.85,Completed,Partner
REM0005316,CUST00965,2026-12-31,Nepal,7434.95,14.005038,16.61,Completed,Mobile App
REM0005317,CUST00558,2025-02-28,Jordan,5242.17,73.32489,59.15,Pending,Partner
REM0005318,CUST00044,2024-02-25,Pakistan,768.87,45.172652,29.23,Pending,Partner
REM0005319,CUST00130,2024-12-07,Egypt,6449.09,53.429627,16.59,Completed,Branch
REM0005320,CUST00614,2025-08-02,Pakistan,6019.53,36.027616,55.32,Completed,Partner
REM0005321,CUST00701,2026-08-11,Nepal,1155.93,12.172074,32.03,Completed,Partner
REM0005322,CUST00189,2025-03-07,Bangladesh,2623.14,41.320438,67.03,Completed,Branch
REM0005323,CUST00116,2024-07-03,Nepal,3063.22,81.661485,60.91,Completed,Partner
REM0005324,CUST00264,2025-10-13,Pakistan,499.92,5.849368,74.92,Completed,Branch
REM0005325,CUST00224,2026-05-17,Philippines,2649.02,78.596396,33.47,Completed,Branch
REM0005326,CUST00694,2026-06-25,Pakistan,4537.96,49.658802,35.99,Completed,Mobile App
REM0005327,CUST00989,2026-06-07,India,5521.06,36.645852,41.25,Completed,Partner
REM0005328,CUST00049,2026-05-26,Egypt,6849.85,8.967152,70.55,Completed,Partner
REM0005329,CUST00911,2024-04-29,Pakistan,5782.44,71.989651,23.1,Completed,Mobile App
REM0005330,CUST00289,2024-11-06,India,555.6,11.912397,27.87,Completed,Mobile App
REM0005331,CUST00359,2026-04-29,Pakistan,2470.36,42.276474,25.05,Completed,Partner
REM0005332,CUST00623,2026-07-01,Philippines,5786.81,48.353493,43.98,Completed,Branch
REM0005333,CUST00284,2025-12-05,India,7549.76,5.971765,72.12,Failed,Branch
REM0005334,CUST00569,2025-06-19,Philippines,3089.83,76.700495,56.14,Completed,Branch
REM0005335,CUST00580,2025-01-17,Sri Lanka,329.7,63.14491,50.18,Completed,Partner
REM0005336,CUST00533,2026-06-19,Philippines,5513.57,19.463462,60.48,Completed,Mobile App
REM0005337,CUST00324,2024-04-15,Bangladesh,1795.39,54.413256,37.73,Completed,Branch
REM0005338,CUST00301,2024-09-14,Sri Lanka,6580.72,20.331963,47.8,Completed,Branch
REM0005339,CUST00146,2025-10-01,India,6880.57,35.472126,56.15,Completed,Branch
REM0005340,CUST00009,2024-08-06,Sri Lanka,3259.73,83.282573,48.95,Completed,Branch
REM0005341,CUST00651,2025-05-14,India,2642.04,17.533872,41.08,Completed,Mobile App
REM0005342,CUST00966,2025-03-17,Jordan,7667.38,61.429564,16.42,Pending,Branch
REM0005343,CUST00041,2026-05-27,India,4471.01,67.55168,72.8,Completed,Branch
REM0005344,CUST00330,2024-11-28,Jordan,5910.84,67.910422,40.6,Completed,Branch
REM0005345,CUST00245,2025-09-11,Bangladesh,6008.8,53.718617,74.4,Completed,Branch
REM0005346,CUST00042,2025-03-14,Jordan,4055.36,71.975453,45.68,Completed,Partner
REM0005347,CUST00793,2024-12-14,Egypt,4370.31,17.753359,24.26,Completed,Mobile App
REM0005348,CUST00710,2024-03-17,Pakistan,2945.47,81.431602,57.22,Completed,Branch
REM0005349,CUST00909,2025-01-31,Jordan,4084.8,35.722414,6.92,Completed,Partner
REM0005350,CUST00896,2024-01-13,Nepal,6967.79,47.400163,35.92,Pending,Mobile App
REM0005351,CUST00662,2025-09-22,Nepal,6273.85,26.29867,10.7,Completed,Mobile App
REM0005352,CUST00697,2026-11-13,Bangladesh,1185.8,27.002548,68.53,Completed,Mobile App
REM0005353,CUST00759,2026-09-13,India,4399.1,19.547207,45.8,Completed,Mobile App
REM0005354,CUST00251,2024-05-20,Philippines,7945.83,18.19163,60.87,Completed,Branch
REM0005355,CUST00275,2025-03-29,Pakistan,768.06,44.720407,47.78,Completed,Branch
REM0005356,CUST00113,2026-06-24,Pakistan,7983.11,36.739288,9.61,Completed,Partner
REM0005357,CUST00269,2025-06-27,Nepal,5140.53,56.832226,29.12,Completed,Mobile App
REM0005358,CUST00995,2026-05-17,Philippines,3422.54,47.431295,36.38,Failed,Mobile App
REM0005359,CUST00488,2024-12-17,Sri Lanka,4911.53,18.714688,67.99,Completed,Branch
REM0005360,CUST00918,2026-06-03,Philippines,2907.49,73.679194,20.39,Completed,Partner
REM0005361,CUST00099,2025-07-22,Bangladesh,1719.77,42.455144,58.86,Completed,Branch
REM0005362,CUST00312,2025-09-11,Pakistan,5040.14,45.266887,32.66,Completed,Branch
REM0005363,CUST00252,2025-04-08,Jordan,3991.82,20.244477,31.05,Completed,Partner
REM0005364,CUST00175,2024-09-29,Nepal,4456.62,80.250795,73.63,Completed,Branch
REM0005365,CUST00612,2026-12-26,Egypt,6774.17,60.162214,43.06,Completed,Mobile App
REM0005366,CUST00756,2026-12-06,Pakistan,5007.39,68.285934,27.95,Completed,Mobile App
REM0005367,CUST00596,2024-09-30,Jordan,7440.16,29.141903,59.29,Completed,Branch
REM0005368,CUST00888,2026-04-12,Bangladesh,745.88,65.928266,56.28,Failed,Partner
REM0005369,CUST00516,2024-10-10,Bangladesh,4335.38,25.34189,18.22,Completed,Partner
REM0005370,CUST00328,2025-01-28,Nepal,2194.17,27.399932,54.02,Failed,Branch
REM0005371,CUST00059,2024-10-24,Bangladesh,1734.6,43.54857,15.5,Completed,Branch
REM0005372,CUST00801,2025-12-04,Jordan,2692.28,19.557233,55.15,Failed,Branch
REM0005373,CUST00168,2025-12-26,Philippines,5211.31,7.028536,45.62,Completed,Branch
REM0005374,CUST00046,2025-04-09,Pakistan,2884.98,48.899132,38.9,Completed,Branch
REM0005375,CUST00073,2026-10-16,Pakistan,1009.27,23.545811,9.88,Completed,Branch
REM0005376,CUST00167,2024-06-19,Philippines,1480.5,36.323382,32.26,Completed,Partner
REM0005377,CUST00027,2025-07-10,Philippines,7523.93,31.072976,66.57,Completed,Branch
REM0005378,CUST00619,2024-01-18,Bangladesh,1819.86,2.085644,44.58,Completed,Partner
REM0005379,CUST00150,2026-03-26,Egypt,1985.81,18.872737,27.19,Failed,Partner
REM0005380,CUST00873,2025-01-01,Jordan,247.11,6.805316,73.18,Completed,Mobile App
REM0005381,CUST00169,2024-11-01,Bangladesh,7488.41,79.885683,16.71,Completed,Branch
REM0005382,CUST00021,2026-10-06,Sri Lanka,5244.97,46.808832,40.71,Completed,Branch
REM0005383,CUST00098,2025-08-01,India,3021.1,49.339905,48.92,Completed,Mobile App
REM0005384,CUST00876,2024-08-13,Nepal,7351.57,31.876806,71.85,Pending,Partner
REM0005385,CUST00768,2025-07-22,Sri Lanka,4685.07,8.02168,36.05,Completed,Branch
REM0005386,CUST00791,2024-08-31,Nepal,368.06,8.21324,72.92,Failed,Partner
REM0005387,CUST00403,2025-11-18,Bangladesh,2849.61,41.886023,10.7,Completed,Branch
REM0005388,CUST00575,2025-11-23,Egypt,6567.11,73.846487,31.48,Completed,Mobile App
REM0005389,CUST00513,2026-02-03,Pakistan,7859.83,52.846101,20.15,Completed,Mobile App
REM0005390,CUST00081,2026-10-19,Pakistan,4253.58,53.390575,31.47,Completed,Branch
REM0005391,CUST00212,2026-01-18,Bangladesh,675.39,66.675638,57.46,Completed,Branch
REM0005392,CUST00551,2024-09-07,Philippines,3887.21,41.031514,17.56,Completed,Branch
REM0005393,CUST00802,2026-05-04,Jordan,2850.49,9.627677,40.89,Completed,Branch
REM0005394,CUST00182,2026-06-17,Nepal,6190.26,78.832004,47.93,Completed,Branch
REM0005395,CUST00161,2024-04-25,Sri Lanka,2075.64,5.712833,58.33,Completed,Branch
REM0005396,CUST00508,2024-11-25,Jordan,4795.51,1.966064,58.16,Pending,Mobile App
REM0005397,CUST00325,2024-05-19,Philippines,5254.82,27.075526,11.7,Completed,Mobile App
REM0005398,CUST00470,2025-04-13,Pakistan,2540.71,81.23994,34.66,Completed,Mobile App
REM0005399,CUST00699,2024-05-26,Bangladesh,6049.98,1.267709,67.4,Completed,Partner
REM0005400,CUST00861,2024-01-11,Pakistan,5825.08,7.453037,33.78,Completed,Mobile App
REM0005401,CUST00853,2025-11-26,Pakistan,1052.58,15.45705,34.1,Completed,Partner
REM0005402,CUST00882,2026-09-07,Egypt,3905.04,1.244966,52.44,Failed,Branch
REM0005403,CUST00096,2025-06-27,Egypt,3185.57,50.00089,14.78,Failed,Mobile App
REM0005404,CUST00830,2026-08-17,Egypt,4370.27,81.690068,49.9,Completed,Mobile App
REM0005405,CUST00445,2025-06-08,India,1086.66,35.593765,49.89,Completed,Mobile App
REM0005406,CUST00306,2025-09-19,Nepal,7557.05,53.09144,19.37,Completed,Partner
REM0005407,CUST00149,2024-01-17,Pakistan,7958.85,41.991494,64.3,Completed,Branch
REM0005408,CUST00646,2024-07-17,Philippines,7375.6,46.359546,14.61,Completed,Branch
REM0005409,CUST00204,2024-04-02,India,2652.92,25.756068,52.22,Completed,Partner
REM0005410,CUST00537,2025-04-23,Bangladesh,5477.9,7.392768,21.04,Completed,Branch
REM0005411,CUST00741,2026-10-02,Philippines,302.18,14.52335,12.05,Completed,Mobile App
REM0005412,CUST00679,2026-02-01,Sri Lanka,6049.5,21.446274,14.95,Completed,Branch
REM0005413,CUST00998,2026-12-18,Philippines,5275.59,60.554918,56.09,Completed,Partner
REM0005414,CUST00158,2026-04-28,Pakistan,311.33,71.674383,53.56,Failed,Partner
REM0005415,CUST00923,2026-02-06,Egypt,5716.89,73.174775,51.11,Completed,Mobile App
REM0005416,CUST00229,2026-02-26,Nepal,774.38,67.657424,36.45,Completed,Branch
REM0005417,CUST00528,2026-10-05,Sri Lanka,2698.09,21.833516,13.55,Completed,Mobile App
REM0005418,CUST00043,2024-03-01,Nepal,5759.57,2.448394,35.41,Completed,Branch
REM0005419,CUST00876,2026-01-11,Egypt,4206.17,80.468132,30.53,Failed,Branch
REM0005420,CUST00720,2025-05-31,Egypt,342.32,17.53157,62.75,Completed,Branch
REM0005421,CUST00321,2026-04-30,Pakistan,5205.98,81.369666,32.68,Completed,Mobile App
REM0005422,CUST00368,2026-11-23,Philippines,3921.17,62.527662,23.23,Completed,Partner
REM0005423,CUST00303,2026-08-23,Philippines,2553.79,47.302976,13.45,Completed,Partner
REM0005424,CUST00192,2025-07-02,Jordan,900.21,59.047549,57.43,Completed,Branch
REM0005425,CUST00855,2025-04-05,Sri Lanka,2269.33,24.046975,32.52,Completed,Mobile App
REM0005426,CUST00072,2026-11-15,Nepal,4031.87,0.141273,69.12,Completed,Mobile App
REM0005427,CUST00660,2026-01-29,Bangladesh,1017.82,47.918011,38.18,Completed,Partner
REM0005428,CUST00912,2026-04-16,Philippines,448.28,67.035976,16.71,Completed,Partner
REM0005429,CUST00880,2025-06-17,Jordan,473.61,20.550572,64.55,Completed,Partner
REM0005430,CUST00318,2026-03-09,India,1589.51,82.340941,50.03,Completed,Partner
REM0005431,CUST00733,2026-08-24,Jordan,4666.66,61.572368,24.6,Completed,Branch
REM0005432,CUST00205,2026-04-01,Pakistan,6968.32,22.771157,6.45,Completed,Branch
REM0005433,CUST00751,2025-06-15,Sri Lanka,1433.52,83.326536,35.9,Completed,Partner
REM0005434,CUST00799,2024-02-10,Pakistan,7685.81,59.443133,32.91,Completed,Branch
REM0005435,CUST00156,2024-05-30,Pakistan,3385.21,18.380594,48.3,Completed,Branch
REM0005436,CUST00320,2025-04-14,Nepal,6971.64,75.638818,69.49,Completed,Partner
REM0005437,CUST00590,2024-07-07,Sri Lanka,878.14,60.575338,49.12,Completed,Partner
REM0005438,CUST00885,2025-03-20,Jordan,317.77,38.702424,58.62,Completed,Mobile App
REM0005439,CUST00628,2025-07-17,Bangladesh,7524.74,79.81184,71.88,Completed,Partner
REM0005440,CUST00635,2026-04-24,Nepal,6009.35,63.1964,73.32,Completed,Branch
REM0005441,CUST00936,2025-09-08,Pakistan,5357.51,10.576688,71.38,Completed,Branch
REM0005442,CUST00782,2024-09-14,Philippines,833.27,67.997304,23.29,Pending,Mobile App
REM0005443,CUST00912,2024-05-23,Sri Lanka,5931.41,83.6916,43.0,Completed,Branch
REM0005444,CUST00520,2024-03-20,Philippines,3209.78,10.573665,60.08,Completed,Partner
REM0005445,CUST00768,2026-02-19,Pakistan,6228.3,51.826007,36.84,Completed,Branch
REM0005446,CUST00870,2026-11-23,Nepal,6316.08,58.963114,15.74,Completed,Mobile App
REM0005447,CUST00729,2024-11-06,Pakistan,1996.27,50.396704,63.15,Completed,Partner
REM0005448,CUST00709,2025-08-27,Pakistan,2678.4,81.355859,23.93,Pending,Partner
REM0005449,CUST00605,2026-12-30,Sri Lanka,689.58,6.092325,55.35,Completed,Mobile App
REM0005450,CUST00660,2026-07-24,Nepal,4808.1,58.535509,24.6,Completed,Mobile App
REM0005451,CUST00063,2025-07-08,Nepal,1189.4,24.719558,9.9,Completed,Branch
REM0005452,CUST00257,2025-12-04,India,3106.69,23.175869,35.19,Completed,Branch
REM0005453,CUST00985,2024-04-18,Bangladesh,521.17,71.265388,69.8,Completed,Branch
REM0005454,CUST00877,2024-08-17,Jordan,2557.44,55.930821,13.04,Completed,Partner
REM0005455,CUST00001,2025-01-25,Egypt,1196.42,70.284756,33.47,Completed,Branch
REM0005456,CUST00794,2024-12-04,Jordan,247.22,65.926344,58.48,Completed,Mobile App
REM0005457,CUST00547,2026-06-13,Philippines,7485.48,15.683251,11.68,Completed,Branch
REM0005458,CUST00832,2026-02-26,Sri Lanka,1227.96,69.22898,50.77,Completed,Mobile App
REM0005459,CUST00465,2026-01-12,Sri Lanka,6230.58,2.104763,9.95,Completed,Branch
REM0005460,CUST00988,2025-11-01,India,2731.95,20.120004,12.11,Completed,Partner
REM0005461,CUST00037,2025-10-15,Egypt,4707.67,57.540299,6.25,Completed,Branch
REM0005462,CUST00681,2024-10-07,Nepal,7862.04,19.617009,28.09,Completed,Mobile App
REM0005463,CUST00742,2026-05-10,Nepal,954.82,39.789932,49.86,Completed,Mobile App
REM0005464,CUST00427,2025-07-23,Sri Lanka,985.64,26.638733,5.4,Completed,Partner
REM0005465,CUST00975,2025-08-15,India,6629.97,29.34566,55.46,Completed,Partner
REM0005466,CUST00577,2025-11-16,Bangladesh,4701.57,33.315591,33.76,Completed,Partner
REM0005467,CUST00378,2026-10-13,Egypt,5315.53,78.415213,34.23,Completed,Partner
REM0005468,CUST00049,2024-02-16,Pakistan,4769.63,18.423021,74.55,Completed,Branch
REM0005469,CUST00529,2024-08-31,Egypt,4394.21,48.46763,63.99,Completed,Partner
REM0005470,CUST00232,2026-06-26,Egypt,5101.96,0.905503,63.71,Completed,Mobile App
REM0005471,CUST00278,2025-10-10,Nepal,3816.13,21.800055,22.45,Completed,Partner
REM0005472,CUST00140,2025-07-20,India,6334.02,76.251293,71.07,Completed,Mobile App
REM0005473,CUST00750,2025-07-29,India,1028.46,30.223933,27.58,Completed,Mobile App
REM0005474,CUST00539,2024-01-29,Jordan,1070.79,70.71416,15.89,Completed,Partner
REM0005475,CUST00285,2026-08-05,Egypt,5280.55,65.459452,71.5,Completed,Mobile App
REM0005476,CUST00534,2024-06-20,Bangladesh,3006.01,37.728996,68.15,Completed,Mobile App
REM0005477,CUST00441,2024-04-09,India,7509.87,73.325443,42.24,Completed,Partner
REM0005478,CUST00543,2026-01-29,Jordan,1739.32,50.191769,44.4,Completed,Mobile App
REM0005479,CUST00167,2024-06-07,Philippines,5194.79,82.521043,32.57,Completed,Branch
REM0005480,CUST00141,2026-10-12,Jordan,770.3,3.254605,30.78,Completed,Mobile App
REM0005481,CUST00585,2025-06-03,Philippines,7023.58,49.574831,11.78,Failed,Branch
REM0005482,CUST00777,2024-09-16,Bangladesh,5457.12,54.648442,30.95,Completed,Partner
REM0005483,CUST00465,2025-10-26,Egypt,2132.31,24.839567,25.27,Completed,Mobile App
REM0005484,CUST00255,2025-07-29,Bangladesh,6145.65,46.139199,69.66,Completed,Partner
REM0005485,CUST00837,2024-08-11,Philippines,5477.22,60.593333,15.92,Completed,Mobile App
REM0005486,CUST00838,2025-01-02,Philippines,6126.09,48.23567,67.43,Completed,Branch
REM0005487,CUST00851,2026-08-16,Jordan,4506.12,64.820221,9.86,Failed,Branch
REM0005488,CUST00858,2025-12-08,Bangladesh,2596.95,3.300914,8.14,Completed,Partner
REM0005489,CUST00128,2025-06-02,India,3703.47,12.113793,45.67,Completed,Partner
REM0005490,CUST00885,2025-09-06,Bangladesh,6438.45,34.735386,41.3,Failed,Mobile App
REM0005491,CUST00526,2024-10-23,Philippines,2341.52,42.243322,38.39,Completed,Mobile App
REM0005492,CUST00518,2025-12-03,Pakistan,4634.82,77.099377,30.38,Completed,Partner
REM0005493,CUST00868,2026-07-11,Bangladesh,6768.02,70.452315,8.86,Completed,Partner
REM0005494,CUST00280,2025-03-29,Pakistan,5027.66,72.915919,42.1,Completed,Branch
