application_id,customer_id,product_type,application_date,application_channel,application_status,requested_amount,approved_amount,approved_limit,rejection_reason,decision_date
APP001879,CUST00906,Card,2024-03-26,Web,Approved,12702.5,,4129.56,,2024-04-07
APP001880,CUST00906,Remittance,2025-12-26,Web,Approved,,,,,2025-12-28
APP001881,CUST00907,Wallet,2026-08-19,Agent,Rejected,,,,,2026-08-22
APP001882,CUST00907,Loan,2025-09-07,Web,Approved,126348.06,118544.32,,,2025-09-19
APP001883,CUST00908,Card,2025-10-11,Mobile App,Approved,90216.05,,30591.82,,2025-10-25
APP001884,CUST00908,Card,2026-09-11,Agent,Pending,30343.56,,,,2026-09-14
APP001885,CUST00909,Card,2024-10-12,Mobile App,Rejected,32338.9,,,Insufficient income,2024-10-19
APP001886,CUST00910,Loan,2024-08-13,Web,Approved,12300.86,11104.04,,,2024-08-22
APP001887,CUST00910,Remittance,2026-12-12,Mobile App,Pending,,,,,2026-12-20
APP001888,CUST00910,Wallet,2026-01-05,Branch,Approved,,,,,2026-01-16
APP001889,CUST00910,Wallet,2025-01-19,Web,Approved,,,,,2025-01-30
APP001890,CUST00911,Card,2024-05-26,Branch,Approved,140442.92,,103547.91,,2024-06-06
APP001891,CUST00911,Loan,2026-03-19,Mobile App,Pending,144385.29,,,,2026-03-24
APP001892,CUST00912,Loan,2026-09-25,Web,Rejected,47521.95,,,Low credit score,2026-10-01
APP001893,CUST00913,Account,2024-06-21,Agent,Pending,,,,,2024-07-02
APP001894,CUST00914,Remittance,2025-11-29,Branch,Rejected,,,,,2025-12-06
APP001895,CUST00914,Card,2024-01-20,Agent,Approved,142064.58,,43100.22,,2024-01-27
APP001896,CUST00915,Card,2025-01-21,Branch,Approved,47577.97,,34101.53,,2025-02-01
APP001897,CUST00915,Card,2024-10-30,Web,Approved,71343.49,,50829.64,,2024-11-04
APP001898,CUST00915,Account,2025-08-29,Mobile App,Approved,,,,,2025-09-04
APP001899,CUST00916,Card,2026-04-06,Web,Approved,46468.34,,14405.57,,2026-04-16
APP001900,CUST00916,Card,2024-04-19,Agent,Approved,80599.3,,60243.49,,2024-05-01
APP001901,CUST00916,Remittance,2024-10-23,Web,Pending,,,,,2024-11-02
APP001902,CUST00916,Card,2026-02-23,Mobile App,Approved,43679.84,,21293.94,,2026-02-27
APP001903,CUST00917,Account,2024-08-25,Mobile App,Approved,,,,,2024-08-28
APP001904,CUST00918,Loan,2025-11-30,Mobile App,Rejected,34465.63,,,Incomplete documents,2025-12-08
APP001905,CUST00918,Loan,2026-12-03,Web,Approved,22993.07,18586.67,,,2026-12-13
APP001906,CUST00919,Account,2026-10-10,Web,Approved,,,,,2026-10-15
APP001907,CUST00919,Card,2025-05-31,Mobile App,Approved,75380.54,,27915.5,,2025-06-09
APP001908,CUST00920,Remittance,2024-05-04,Branch,Pending,,,,,2024-05-12
APP001909,CUST00921,Remittance,2024-03-07,Agent,Approved,,,,,2024-03-09
APP001910,CUST00922,Account,2024-09-07,Agent,Approved,,,,,2024-09-11
APP001911,CUST00922,Loan,2025-09-29,Mobile App,Approved,101408.11,85549.61,,,2025-10-06
APP001912,CUST00922,Wallet,2024-12-25,Mobile App,Submitted,,,,,2024-12-29
APP001913,CUST00923,Account,2024-09-06,Mobile App,Approved,,,,,2024-09-14
APP001914,CUST00923,Remittance,2026-06-26,Branch,Approved,,,,,2026-07-06
APP001915,CUST00923,Remittance,2025-08-14,Branch,Approved,,,,,2025-08-23
APP001916,CUST00923,Wallet,2025-02-07,Mobile App,Approved,,,,,2025-02-10
APP001917,CUST00924,Account,2025-02-23,Mobile App,Submitted,,,,,2025-03-09
APP001918,CUST00924,Account,2024-02-04,Web,Approved,,,,,2024-02-09
APP001919,CUST00924,Account,2026-04-15,Branch,Submitted,,,,,2026-04-27
APP001920,CUST00925,Wallet,2026-10-19,Branch,Approved,,,,,2026-10-28
APP001921,CUST00925,Card,2024-10-11,Branch,Approved,56838.59,,28170.39,,2024-10-24
APP001922,CUST00926,Account,2026-09-22,Web,Approved,,,,,2026-10-01
APP001923,CUST00926,Remittance,2024-09-19,Mobile App,Approved,,,,,2024-09-28
APP001924,CUST00926,Remittance,2025-07-30,Web,Approved,,,,,2025-08-03
APP001925,CUST00927,Account,2025-12-30,Agent,Rejected,,,,,2026-01-12
APP001926,CUST00927,Remittance,2025-10-02,Web,Approved,,,,,2025-10-16
APP001927,CUST00927,Remittance,2024-03-04,Branch,Approved,,,,,2024-03-10
APP001928,CUST00928,Account,2024-03-02,Branch,Rejected,,,,,2024-03-10
APP001929,CUST00929,Card,2024-09-18,Web,Approved,86596.84,,55859.35,,2024-09-19
APP001930,CUST00929,Card,2025-01-15,Agent,Pending,24241.19,,,,2025-01-26
APP001931,CUST00929,Wallet,2025-04-15,Web,Approved,,,,,2025-04-29
APP001932,CUST00930,Account,2026-08-28,Web,Rejected,,,,,2026-09-08
APP001933,CUST00930,Loan,2024-03-03,Agent,Pending,54760.75,,,,2024-03-04
APP001934,CUST00931,Wallet,2024-03-03,Branch,Rejected,,,,,2024-03-12
APP001935,CUST00931,Wallet,2024-02-19,Agent,Rejected,,,,,2024-02-26
APP001936,CUST00931,Loan,2026-08-04,Web,Approved,134382.91,93650.2,,,2026-08-11
APP001937,CUST00932,Loan,2026-08-21,Agent,Approved,62256.89,44713.7,,,2026-08-23
APP001938,CUST00932,Account,2025-11-16,Agent,Rejected,,,,,2025-11-30
APP001939,CUST00933,Card,2026-11-20,Web,Approved,141330.76,,99877.49,,2026-11-25
APP001940,CUST00934,Wallet,2026-06-18,Web,Rejected,,,,,2026-06-23
APP001941,CUST00934,Card,2024-04-18,Mobile App,Approved,98409.22,,50966.73,,2024-04-20
APP001942,CUST00935,Account,2024-07-31,Branch,Rejected,,,,,2024-08-05
APP001943,CUST00935,Remittance,2024-09-25,Branch,Approved,,,,,2024-10-08
APP001944,CUST00936,Loan,2024-01-20,Web,Approved,39949.73,25741.45,,,2024-01-21
APP001945,CUST00936,Card,2025-03-24,Mobile App,Approved,116645.83,,67741.74,,2025-03-29
APP001946,CUST00937,Account,2024-09-14,Mobile App,Approved,,,,,2024-09-25
APP001947,CUST00938,Account,2025-04-21,Web,Approved,,,,,2025-04-23
APP001948,CUST00939,Loan,2025-06-12,Agent,Approved,121382.86,93796.0,,,2025-06-18
APP001949,CUST00939,Wallet,2026-05-17,Agent,Approved,,,,,2026-05-27
APP001950,CUST00939,Card,2025-03-29,Mobile App,Pending,7416.0,,,,2025-03-30
APP001951,CUST00939,Account,2025-12-15,Mobile App,Rejected,,,,,2025-12-20
APP001952,CUST00940,Loan,2025-06-15,Mobile App,Approved,74449.47,45350.05,,,2025-06-19
APP001953,CUST00940,Loan,2024-07-18,Agent,Approved,42351.23,30338.32,,,2024-07-19
APP001954,CUST00941,Card,2024-10-18,Agent,Approved,32822.7,,24460.33,,2024-10-22
APP001955,CUST00941,Card,2025-02-11,Agent,Submitted,51627.14,,,,2025-02-19
APP001956,CUST00942,Wallet,2026-08-04,Web,Approved,,,,,2026-08-11
APP001957,CUST00943,Account,2026-01-18,Branch,Rejected,,,,,2026-01-31
APP001958,CUST00944,Wallet,2026-12-03,Web,Approved,,,,,2026-12-09
APP001959,CUST00945,Loan,2025-03-13,Web,Approved,141416.86,115247.0,,,2025-03-18
APP001960,CUST00945,Card,2025-06-04,Web,Approved,45935.24,,15098.12,,2025-06-18
APP001961,CUST00946,Card,2026-03-01,Branch,Approved,88975.39,,33645.98,,2026-03-05
APP001962,CUST00946,Remittance,2025-09-05,Branch,Approved,,,,,2025-09-06
APP001963,CUST00946,Wallet,2024-02-07,Branch,Approved,,,,,2024-02-12
APP001964,CUST00947,Account,2026-03-09,Web,Submitted,,,,,2026-03-19
APP001965,CUST00947,Loan,2026-10-01,Branch,Approved,27854.49,21052.12,,,2026-10-09
APP001966,CUST00948,Loan,2026-04-07,Branch,Approved,149974.72,137348.79,,,2026-04-11
APP001967,CUST00948,Remittance,2026-07-29,Agent,Approved,,,,,2026-07-30
APP001968,CUST00949,Account,2024-02-15,Branch,Approved,,,,,2024-02-21
APP001969,CUST00950,Card,2026-05-25,Agent,Approved,22722.39,,9108.04,,2026-05-30
APP001970,CUST00950,Remittance,2024-11-11,Agent,Submitted,,,,,2024-11-12
APP001971,CUST00950,Loan,2026-01-03,Agent,Rejected,87320.64,,,KYC not approved,2026-01-16
APP001972,CUST00951,Wallet,2025-02-27,Branch,Approved,,,,,2025-03-12
APP001973,CUST00951,Remittance,2026-08-07,Agent,Rejected,,,,,2026-08-15
APP001974,CUST00952,Card,2026-03-23,Agent,Approved,86624.97,,43654.0,,2026-03-27
APP001975,CUST00952,Account,2026-05-25,Branch,Pending,,,,,2026-05-26
APP001976,CUST00952,Remittance,2026-10-07,Agent,Approved,,,,,2026-10-14
APP001977,CUST00953,Remittance,2024-04-26,Mobile App,Approved,,,,,2024-05-02
APP001978,CUST00953,Loan,2024-12-07,Mobile App,Approved,15506.21,15146.75,,,2024-12-18
APP001979,CUST00953,Wallet,2025-12-11,Branch,Approved,,,,,2025-12-18
APP001980,CUST00954,Card,2024-10-15,Web,Approved,84605.56,,52041.88,,2024-10-22
APP001981,CUST00954,Remittance,2024-01-23,Agent,Approved,,,,,2024-01-28
APP001982,CUST00954,Loan,2026-08-19,Web,Rejected,35158.5,,,High debt burden ratio,2026-08-28
APP001983,CUST00954,Account,2025-11-26,Web,Approved,,,,,2025-11-27
APP001984,CUST00955,Loan,2026-03-02,Mobile App,Rejected,143140.18,,,KYC not approved,2026-03-06
APP001985,CUST00955,Remittance,2024-07-02,Mobile App,Approved,,,,,2024-07-14
APP001986,CUST00956,Account,2026-07-12,Branch,Rejected,,,,,2026-07-26
APP001987,CUST00957,Wallet,2024-12-27,Mobile App,Submitted,,,,,2024-12-29
APP001988,CUST00958,Wallet,2026-02-27,Web,Approved,,,,,2026-03-07
APP001989,CUST00958,Loan,2025-10-15,Branch,Approved,37618.11,36594.87,,,2025-10-26
APP001990,CUST00958,Loan,2026-05-01,Branch,Pending,52132.26,,,,2026-05-10
APP001991,CUST00959,Loan,2025-01-25,Mobile App,Rejected,47604.48,,,Low credit score,2025-02-03
APP001992,CUST00959,Wallet,2024-05-07,Mobile App,Approved,,,,,2024-05-10
APP001993,CUST00960,Wallet,2026-09-07,Agent,Approved,,,,,2026-09-14
APP001994,CUST00961,Wallet,2026-12-24,Branch,Approved,,,,,2026-12-31
APP001995,CUST00961,Remittance,2025-02-16,Agent,Approved,,,,,2025-02-20
APP001996,CUST00962,Wallet,2024-04-03,Branch,Rejected,,,,,2024-04-17
APP001997,CUST00963,Wallet,2025-01-30,Agent,Pending,,,,,2025-02-07
APP001998,CUST00963,Loan,2025-01-25,Mobile App,Approved,39238.8,32613.74,,,2025-01-30
APP001999,CUST00964,Remittance,2024-07-04,Branch,Approved,,,,,2024-07-17
APP002000,CUST00965,Account,2024-01-29,Web,Approved,,,,,2024-02-11
APP002001,CUST00965,Wallet,2025-02-07,Mobile App,Approved,,,,,2025-02-13
APP002002,CUST00966,Account,2026-12-22,Branch,Approved,,,,,2027-01-05
APP002003,CUST00967,Loan,2026-10-18,Agent,Approved,11276.94,8057.15,,,2026-10-24
APP002004,CUST00967,Wallet,2024-07-22,Mobile App,Rejected,,,,,2024-08-04
APP002005,CUST00968,Loan,2024-03-07,Agent,Approved,17662.68,17621.79,,,2024-03-09
APP002006,CUST00968,Card,2026-05-07,Web,Pending,16384.71,,,,2026-05-16
APP002007,CUST00968,Wallet,2024-07-30,Web,Approved,,,,,2024-08-05
APP002008,CUST00968,Loan,2024-02-14,Mobile App,Submitted,109850.18,,,,2024-02-21
APP002009,CUST00969,Loan,2025-01-29,Agent,Approved,143025.7,131612.8,,,2025-01-31
APP002010,CUST00969,Card,2025-09-30,Branch,Approved,122069.16,,52585.28,,2025-10-08
APP002011,CUST00970,Wallet,2026-01-06,Web,Approved,,,,,2026-01-09
APP002012,CUST00970,Card,2024-05-09,Branch,Approved,32071.04,,14793.84,,2024-05-16
APP002013,CUST00971,Account,2025-04-20,Web,Approved,,,,,2025-04-27
APP002014,CUST00972,Wallet,2025-12-11,Agent,Pending,,,,,2025-12-24
APP002015,CUST00972,Card,2024-07-22,Agent,Approved,88617.65,,34541.12,,2024-07-31
APP002016,CUST00973,Account,2026-01-19,Agent,Approved,,,,,2026-01-27
APP002017,CUST00973,Loan,2025-02-18,Agent,Approved,90695.87,84781.31,,,2025-02-24
APP002018,CUST00974,Wallet,2026-11-26,Agent,Approved,,,,,2026-12-08
APP002019,CUST00974,Loan,2025-12-15,Branch,Approved,140780.66,132569.74,,,2025-12-19
APP002020,CUST00975,Account,2026-02-14,Mobile App,Approved,,,,,2026-02-28
APP002021,CUST00975,Wallet,2024-04-15,Mobile App,Approved,,,,,2024-04-17
APP002022,CUST00976,Card,2026-02-07,Web,Rejected,21179.13,,,Low credit score,2026-02-10
APP002023,CUST00976,Wallet,2026-01-18,Branch,Approved,,,,,2026-01-24
APP002024,CUST00977,Account,2026-12-07,Web,Submitted,,,,,2026-12-16
APP002025,CUST00977,Remittance,2024-10-01,Agent,Approved,,,,,2024-10-04
APP002026,CUST00978,Account,2025-01-04,Mobile App,Approved,,,,,2025-01-18
APP002027,CUST00979,Loan,2024-03-14,Mobile App,Approved,56825.6,34196.64,,,2024-03-24
APP002028,CUST00979,Loan,2024-12-09,Mobile App,Rejected,145847.63,,,Low credit score,2024-12-19
APP002029,CUST00980,Remittance,2026-06-14,Agent,Approved,,,,,2026-06-27
APP002030,CUST00980,Account,2025-05-01,Web,Approved,,,,,2025-05-05
APP002031,CUST00981,Loan,2026-10-01,Branch,Approved,38310.71,33652.47,,,2026-10-12
APP002032,CUST00981,Wallet,2024-06-16,Agent,Approved,,,,,2024-06-28
APP002033,CUST00981,Card,2024-09-01,Web,Pending,116166.5,,,,2024-09-02
APP002034,CUST00982,Card,2024-12-30,Agent,Pending,38584.75,,,,2025-01-01
APP002035,CUST00982,Remittance,2024-07-14,Web,Approved,,,,,2024-07-28
APP002036,CUST00982,Account,2024-09-19,Web,Approved,,,,,2024-09-23
APP002037,CUST00983,Wallet,2025-11-18,Branch,Approved,,,,,2025-11-22
APP002038,CUST00983,Remittance,2026-06-13,Web,Approved,,,,,2026-06-17
APP002039,CUST00983,Loan,2026-05-29,Agent,Approved,25380.25,22613.54,,,2026-06-12
APP002040,CUST00983,Loan,2025-04-01,Agent,Approved,130666.14,101837.35,,,2025-04-04
APP002041,CUST00984,Card,2026-10-24,Mobile App,Rejected,94746.89,,,High debt burden ratio,2026-10-27
APP002042,CUST00984,Wallet,2025-01-14,Agent,Rejected,,,,,2025-01-25
APP002043,CUST00985,Loan,2024-02-13,Branch,Rejected,146757.62,,,High debt burden ratio,2024-02-15
APP002044,CUST00986,Card,2025-05-24,Mobile App,Approved,26523.38,,15764.56,,2025-05-28
APP002045,CUST00987,Remittance,2025-12-04,Agent,Rejected,,,,,2025-12-09
APP002046,CUST00987,Remittance,2024-06-15,Branch,Approved,,,,,2024-06-26
APP002047,CUST00988,Account,2025-11-30,Web,Approved,,,,,2025-12-08
APP002048,CUST00989,Loan,2026-07-24,Web,Approved,36023.35,23530.36,,,2026-08-04
APP002049,CUST00989,Loan,2024-02-02,Agent,Approved,132936.06,85323.93,,,2024-02-07
APP002050,CUST00990,Card,2024-01-21,Branch,Approved,51367.39,,37251.01,,2024-01-25
APP002051,CUST00990,Account,2025-04-04,Web,Rejected,,,,,2025-04-08
APP002052,CUST00991,Loan,2026-01-08,Web,Submitted,93161.1,,,,2026-01-10
APP002053,CUST00991,Account,2024-05-24,Web,Rejected,,,,,2024-06-04
APP002054,CUST00991,Loan,2025-09-05,Mobile App,Approved,130713.05,81688.34,,,2025-09-19
APP002055,CUST00992,Loan,2026-08-11,Mobile App,Rejected,141223.21,,,Insufficient income,2026-08-21
APP002056,CUST00992,Card,2025-08-04,Mobile App,Approved,111400.8,,54679.02,,2025-08-17
APP002057,CUST00992,Loan,2025-12-11,Branch,Approved,24276.05,21097.43,,,2025-12-19
APP002058,CUST00993,Loan,2026-09-20,Agent,Approved,47653.64,29328.96,,,2026-09-27
APP002059,CUST00993,Loan,2024-11-01,Web,Approved,131812.87,127668.01,,,2024-11-12
APP002060,CUST00994,Loan,2026-09-22,Branch,Approved,148015.16,101132.86,,,2026-10-04
APP002061,CUST00994,Card,2024-07-28,Web,Approved,149284.48,,99070.74,,2024-08-06
APP002062,CUST00995,Account,2026-10-31,Web,Pending,,,,,2026-11-14
APP002063,CUST00996,Account,2026-01-31,Branch,Approved,,,,,2026-02-12
APP002064,CUST00996,Card,2024-02-29,Web,Approved,62707.61,,19532.82,,2024-03-08
APP002065,CUST00996,Remittance,2024-12-17,Agent,Approved,,,,,2024-12-23
APP002066,CUST00997,Card,2024-01-16,Web,Approved,98559.41,,75316.76,,2024-01-29
APP002067,CUST00997,Loan,2024-08-30,Agent,Submitted,5427.92,,,,2024-09-04
APP002068,CUST00998,Wallet,2025-11-11,Mobile App,Pending,,,,,2025-11-12
APP002069,CUST00998,Account,2025-11-30,Agent,Submitted,,,,,2025-12-10
APP002070,CUST00998,Card,2026-03-20,Agent,Approved,64514.26,,33859.69,,2026-03-27
APP002071,CUST00998,Remittance,2024-09-23,Web,Rejected,,,,,2024-09-29
APP002072,CUST00999,Remittance,2025-06-22,Agent,Pending,,,,,2025-07-06
APP002073,CUST00999,Card,2025-04-26,Branch,Approved,41205.72,,17549.05,,2025-05-04
APP002074,CUST00999,Card,2025-10-28,Branch,Approved,17100.09,,12463.08,,2025-11-09
APP002075,CUST00999,Account,2026-10-04,Branch,Approved,,,,,2026-10-11
APP002076,CUST01000,Account,2025-08-30,Branch,Approved,,,,,2025-09-13
